GT_Community,GT_Size,Best_Louvain,Louvain_Size,Intersection,Precision,Recall,F1,Jaccard
28583,6,75,1244,6,0.00482315112540193,1.0,0.009600000000000001,0.00482315112540193
28584,3,75,1244,3,0.002411575562700965,1.0,0.0048115477145148355,0.002411575562700965
28585,3,75,1244,3,0.002411575562700965,1.0,0.0048115477145148355,0.002411575562700965
28586,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28587,4,93,905,4,0.004419889502762431,1.0,0.0088008800880088,0.004419889502762431
28588,9,0,12666,4,0.00031580609505763463,0.4444444444444444,0.000631163708086785,0.00031568147738931417
28589,8,15,5169,4,0.0007738440704198104,0.5,0.0015452965037666602,0.0007732456988208003
28590,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28591,10,15,5169,5,0.000967305088024763,0.5,0.0019308746862328635,0.0009663703131039815
28592,6,15,5169,4,0.0007738440704198104,0.6666666666666666,0.0015458937198067632,0.0007735447689035003
28593,5,15,5169,4,0.0007738440704198104,0.8,0.0015461925009663702,0.0007736943907156673
28594,4,15,5169,4,0.0007738440704198104,1.0,0.0015464913976416003,0.0007738440704198104
28595,10,15,5169,5,0.000967305088024763,0.5,0.0019308746862328635,0.0009663703131039815
28596,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28597,4,6,6949,4,0.0005756223917110375,1.0,0.0011505824823817058,0.0005756223917110375
28598,4,23,3999,4,0.001000250062515629,1.0,0.0019985011241568824,0.001000250062515629
28599,5,1,12446,5,0.0004017354973485457,1.0,0.0008031483414986749,0.0004017354973485457
28600,9,11,5919,9,0.0015205271160669033,1.0,0.003036437246963563,0.0015205271160669033
28601,8,11,5919,8,0.0013515796587261362,1.0,0.0026995107136831447,0.0013515796587261362
28602,4,3,10990,3,0.000272975432211101,0.75,0.0005457522284882663,0.00027295059594213445
28603,3,45,2354,3,0.001274426508071368,1.0,0.0025456088247772595,0.001274426508071368
28604,8,138,368,7,0.019021739130434784,0.875,0.03723404255319149,0.018970189701897018
28605,48,138,368,35,0.09510869565217392,0.7291666666666666,0.16826923076923075,0.09186351706036745
28606,3,11,5919,3,0.0005068423720223011,1.0,0.0010131712259371835,0.0005068423720223011
28607,6,138,368,6,0.016304347826086956,1.0,0.03208556149732621,0.016304347826086956
28608,10,11,5919,8,0.0013515796587261362,0.8,0.002698600101197504,0.0013511231210944098
28609,8,11,5919,8,0.0013515796587261362,1.0,0.0026995107136831447,0.0013515796587261362
28610,12,11,5919,10,0.0016894745734076701,0.8333333333333334,0.0033721126285617942,0.0016889039013680122
28611,16,11,5919,9,0.0015205271160669033,0.5625,0.003032855939342882,0.0015187310158623017
28612,5,11,5919,5,0.0008447372867038351,1.0,0.001688048615800135,0.0008447372867038351
28613,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
28614,10,11,5919,10,0.0016894745734076701,1.0,0.0033732501264968793,0.0016894745734076701
28615,15,7,6767,15,0.0022166395744052016,1.0,0.004423473901503981,0.0022166395744052016
28616,4,14,5454,4,0.0007334066740007334,1.0,0.0014657383657017222,0.0007334066740007334
28617,3,11,5919,3,0.0005068423720223011,1.0,0.0010131712259371835,0.0005068423720223011
28618,3,11,5919,2,0.00033789491468153406,0.6666666666666666,0.0006754474839581223,0.00033783783783783786
28619,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
28620,3,36,2914,3,0.001029512697323267,1.0,0.0020569077819677754,0.001029512697323267
28621,4,3,10990,4,0.0003639672429481347,1.0,0.0007276696379843551,0.0003639672429481347
28622,6,87,992,6,0.006048387096774193,1.0,0.012024048096192385,0.006048387096774193
28623,3,87,992,3,0.0030241935483870967,1.0,0.006030150753768845,0.0030241935483870967
28624,6,113,640,6,0.009375,1.0,0.018575851393188854,0.009375
28625,37,27,3421,15,0.0043846828412744815,0.40540540540540543,0.008675534991324466,0.004356665698518733
28626,13,113,640,11,0.0171875,0.8461538461538461,0.033690658499234305,0.017133956386292833
28627,10,22,4396,10,0.0022747952684258415,1.0,0.0045392646391284605,0.0022747952684258415
28628,10,31,3175,6,0.001889763779527559,0.6,0.0037676609105180532,0.0018873859704309531
28629,5,51,2083,5,0.002400384061449832,1.0,0.004789272030651341,0.002400384061449832
28630,7,51,2083,7,0.003360537686029765,1.0,0.006698564593301436,0.003360537686029765
28631,9,51,2083,9,0.0043206913106096975,1.0,0.008604206500956023,0.0043206913106096975
28632,9,113,640,8,0.0125,0.8888888888888888,0.024653312788906014,0.0124804992199688
28633,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
28634,4,51,2083,4,0.0019203072491598655,1.0,0.003833253473885961,0.0019203072491598655
28635,3,51,2083,3,0.0014402304368698992,1.0,0.0028763183125599234,0.0014402304368698992
28636,4,3,10990,4,0.0003639672429481347,1.0,0.0007276696379843551,0.0003639672429481347
28637,3,35,2934,3,0.0010224948875255625,1.0,0.002042900919305414,0.0010224948875255625
28638,3,6,6949,2,0.0002878111958555188,0.6666666666666666,0.0005753739930955121,0.00028776978417266187
28639,10,38,2731,10,0.003661662394727206,1.0,0.0072966070777088655,0.003661662394727206
28640,3,96,870,3,0.0034482758620689655,1.0,0.006872852233676977,0.0034482758620689655
28641,3,93,905,3,0.0033149171270718232,1.0,0.0066079295154185015,0.0033149171270718232
28642,5,0,12666,5,0.0003947576188220433,1.0,0.0007892036934732855,0.0003947576188220433
28643,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28644,4,14,5454,4,0.0007334066740007334,1.0,0.0014657383657017222,0.0007334066740007334
28645,3,3,10990,2,0.00018198362147406734,0.6666666666666666,0.0003638679159465115,0.000181967063961423
28646,4,3,10990,3,0.000272975432211101,0.75,0.0005457522284882663,0.00027295059594213445
28647,16,45,2354,10,0.004248088360237893,0.625,0.008438818565400843,0.00423728813559322
28648,333,0,12666,175,0.013816516658771514,0.5255255255255256,0.026925148088314487,0.013646288209606987
28649,346,0,12666,246,0.019422074846044527,0.7109826589595376,0.03781125115278204,0.019269935766880776
28650,67,0,12666,65,0.005131849044686563,0.9701492537313433,0.010209691353176786,0.005131038838017051
28651,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28652,8,96,870,7,0.008045977011494253,0.875,0.015945330296127564,0.008036739380022962
28653,4,96,870,4,0.004597701149425287,1.0,0.009153318077803202,0.004597701149425287
28654,3,93,905,3,0.0033149171270718232,1.0,0.0066079295154185015,0.0033149171270718232
28655,900,0,12666,549,0.04334438654666035,0.61,0.08093763821318,0.042175616501498044
28656,935,0,12666,565,0.04460761092689089,0.6042780748663101,0.0830821263142416,0.04334151580239337
28657,13,0,12666,13,0.0010263698089373124,1.0,0.002050634908115782,0.0010263698089373124
28658,326,0,12666,192,0.015158692562766462,0.588957055214724,0.02955665024630542,0.015
28659,212,0,12666,179,0.01413232275382915,0.8443396226415094,0.02779934772480199,0.014095598078588865
28660,3,119,598,3,0.005016722408026756,1.0,0.009983361064891847,0.005016722408026756
28661,35,0,12666,35,0.002763303331754303,1.0,0.005511377056924652,0.002763303331754303
28662,14,0,12666,14,0.0011053213327017212,1.0,0.00220820189274448,0.0011053213327017212
28663,8,0,12666,8,0.0006316121901152693,1.0,0.0012624270159381412,0.0006316121901152693
28664,7,0,12666,7,0.0005526606663508606,1.0,0.0011047108024934901,0.0005526606663508606
28665,6,0,12666,6,0.0004737091425864519,1.0,0.0009469696969696971,0.0004737091425864519
28666,4,62,1643,4,0.002434570906877663,1.0,0.004857316332726169,0.002434570906877663
28667,3,62,1643,3,0.0018259281801582471,1.0,0.0036452004860267314,0.0018259281801582471
28668,18,21,4494,10,0.0022251891410769915,0.5555555555555556,0.004432624113475178,0.002221235006663705
28669,3,22,4396,3,0.0006824385805277526,1.0,0.00136394635144351,0.0006824385805277526
28670,43,0,12666,43,0.003394915521869572,1.0,0.006766858132032418,0.003394915521869572
28671,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
28672,4,15,5169,4,0.0007738440704198104,1.0,0.0015464913976416003,0.0007738440704198104
28673,6,3,10990,5,0.00045495905368516835,0.8333333333333334,0.0009094216078574028,0.00045491765990355747
28674,3,219,22,3,0.13636363636363635,1.0,0.24000000000000002,0.13636363636363635
28675,8,19,4589,8,0.001743299193724123,1.0,0.003480530780944094,0.001743299193724123
28676,6,19,4589,3,0.0006537371976465461,0.5,0.001305767138193689,0.0006533101045296168
28677,3,19,4589,3,0.0006537371976465461,1.0,0.0013066202090592336,0.0006537371976465461
28678,6,19,4589,3,0.0006537371976465461,0.5,0.001305767138193689,0.0006533101045296168
28679,3,102,786,3,0.003816793893129771,1.0,0.0076045627376425855,0.003816793893129771
28680,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28681,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28682,6,51,2083,3,0.0014402304368698992,0.5,0.0028721876495931067,0.0014381591562799617
28683,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28684,3,27,3421,3,0.0008769365682548962,1.0,0.0017523364485981308,0.0008769365682548962
28685,4,12,5837,4,0.0006852835360630461,1.0,0.001369628488272556,0.0006852835360630461
28686,8,118,602,8,0.013289036544850499,1.0,0.02622950819672131,0.013289036544850499
28687,10,53,1996,7,0.0035070140280561123,0.7,0.006979062811565304,0.003501750875437719
28688,7,53,1996,4,0.002004008016032064,0.5714285714285714,0.00399400898652022,0.002001000500250125
28689,7,53,1996,7,0.0035070140280561123,1.0,0.006989515726410384,0.0035070140280561123
28690,6,53,1996,6,0.003006012024048096,1.0,0.005994005994005994,0.003006012024048096
28691,11,53,1996,7,0.0035070140280561123,0.6363636363636364,0.006975585450921773,0.0035
28692,9,53,1996,7,0.0035070140280561123,0.7777777777777778,0.006982543640897756,0.0035035035035035035
28693,17,42,2413,17,0.007045171985080812,1.0,0.013991769547325103,0.007045171985080812
28694,25,42,2413,25,0.010360547036883548,1.0,0.020508613617719443,0.010360547036883548
28695,24,42,2413,24,0.009946125155408206,1.0,0.019696347968814115,0.009946125155408206
28696,21,42,2413,21,0.00870285951098218,1.0,0.017255546425636814,0.00870285951098218
28697,3,21,4494,3,0.0006675567423230974,1.0,0.00133422281521014,0.0006675567423230974
28698,3,98,805,3,0.0037267080745341614,1.0,0.007425742574257425,0.0037267080745341614
28699,5,98,805,5,0.006211180124223602,1.0,0.01234567901234568,0.006211180124223602
28700,3,98,805,3,0.0037267080745341614,1.0,0.007425742574257425,0.0037267080745341614
28701,3,7,6767,3,0.0004433279148810403,1.0,0.0008862629246676514,0.0004433279148810403
28702,5,18,4784,5,0.0010451505016722408,1.0,0.0020881186051367718,0.0010451505016722408
28703,4,0,12666,3,0.00023685457129322596,0.75,0.00047355958958168905,0.00023683587274019106
28704,4,12,5837,4,0.0006852835360630461,1.0,0.001369628488272556,0.0006852835360630461
28705,4,12,5837,4,0.0006852835360630461,1.0,0.001369628488272556,0.0006852835360630461
28706,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
28707,13,117,603,13,0.02155887230514096,1.0,0.04220779220779221,0.02155887230514096
28708,11,117,603,11,0.01824212271973466,1.0,0.035830618892508145,0.01824212271973466
28709,21,117,603,21,0.03482587064676617,1.0,0.06730769230769232,0.03482587064676617
28710,3,19,4589,3,0.0006537371976465461,1.0,0.0013066202090592336,0.0006537371976465461
28711,35,177,83,35,0.42168674698795183,1.0,0.5932203389830509,0.42168674698795183
28712,34,177,83,34,0.40963855421686746,1.0,0.5811965811965811,0.40963855421686746
28713,31,177,83,31,0.37349397590361444,1.0,0.543859649122807,0.37349397590361444
28714,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
28715,6,1,12446,6,0.00048208259681825486,1.0,0.00096370061034372,0.00048208259681825486
28716,8,12,5837,8,0.0013705670721260923,1.0,0.002737382378100941,0.0013705670721260923
28717,5,7,6767,5,0.0007388798581350672,1.0,0.0014766686355581807,0.0007388798581350672
28718,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28719,4,28,3387,3,0.0008857395925597874,0.75,0.0017693895606015924,0.0008854781582054309
28720,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
28721,3,2,11458,3,0.00026182579856868566,1.0,0.000523514527528139,0.00026182579856868566
28722,4,10,5960,4,0.0006711409395973154,1.0,0.0013413816230717637,0.0006711409395973154
28723,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
28724,20,5,8566,20,0.0023348120476301658,1.0,0.004658746797111577,0.0023348120476301658
28725,11,5,8566,11,0.0012841466261965912,1.0,0.002564999417045587,0.0012841466261965912
28726,12,5,8566,12,0.0014008872285780996,1.0,0.0027978549778503153,0.0014008872285780996
28727,11,5,8566,11,0.0012841466261965912,1.0,0.002564999417045587,0.0012841466261965912
28728,4,1,12446,4,0.0003213883978788366,1.0,0.000642570281124498,0.0003213883978788366
28729,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28730,4,0,12666,4,0.00031580609505763463,1.0,0.0006314127861089188,0.00031580609505763463
28731,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28732,3,66,1451,3,0.002067539627842867,1.0,0.0041265474552957355,0.002067539627842867
28733,5,36,2914,5,0.0017158544955387784,1.0,0.003425830763960261,0.0017158544955387784
28734,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
28735,3,1,12446,2,0.0001606941989394183,0.6666666666666666,0.00032131094867057596,0.0001606812886639351
28736,3,1,12446,2,0.0001606941989394183,0.6666666666666666,0.00032131094867057596,0.0001606812886639351
28737,3,67,1429,3,0.002099370188943317,1.0,0.004189944134078212,0.002099370188943317
28738,3,13,5814,3,0.0005159958720330237,1.0,0.0010314595152140277,0.0005159958720330237
28739,3,153,214,3,0.014018691588785047,1.0,0.027649769585253458,0.014018691588785047
28740,3,35,2934,3,0.0010224948875255625,1.0,0.002042900919305414,0.0010224948875255625
28741,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28742,4,0,12666,4,0.00031580609505763463,1.0,0.0006314127861089188,0.00031580609505763463
28743,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
28744,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
28745,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
28746,9,10,5960,9,0.0015100671140939597,1.0,0.003015580499246105,0.0015100671140939597
28747,8,10,5960,8,0.0013422818791946308,1.0,0.002680965147453083,0.0013422818791946308
28748,8,10,5960,8,0.0013422818791946308,1.0,0.002680965147453083,0.0013422818791946308
28749,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
28750,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
28751,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
28752,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
28753,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
28754,4,63,1589,4,0.0025173064820641915,1.0,0.005021971123666038,0.0025173064820641915
28755,3,20,4543,3,0.0006603565925599824,1.0,0.0013198416190057193,0.0006603565925599824
28756,3,44,2359,3,0.001271725307333616,1.0,0.0025402201524132094,0.001271725307333616
28757,6,7,6767,4,0.0005911038865080538,0.6666666666666666,0.0011811604901816033,0.0005909292362239622
28758,10,73,1279,10,0.007818608287724784,1.0,0.015515903801396431,0.007818608287724784
28759,10,7,6767,7,0.0010344318013890941,0.7,0.00206581083075107,0.00103397341211226
28760,5,18,4784,5,0.0010451505016722408,1.0,0.0020881186051367718,0.0010451505016722408
28761,4,1,12446,2,0.0001606941989394183,0.5,0.000321285140562249,0.00016066838046272492
28762,3,1,12446,2,0.0001606941989394183,0.6666666666666666,0.00032131094867057596,0.0001606812886639351
28763,9,56,1782,8,0.004489337822671156,0.8888888888888888,0.008933556672250141,0.00448681996634885
28764,3,56,1782,2,0.001122334455667789,0.6666666666666666,0.0022408963585434176,0.0011217049915872126
28765,123,35,2934,62,0.021131561008861623,0.5040650406504065,0.040562643114164215,0.020701168614357262
28766,69,35,2934,48,0.016359918200409,0.6956521739130435,0.03196803196803197,0.016243654822335026
28767,68,35,2934,47,0.016019086571233812,0.6911764705882353,0.0313124583610926,0.015905245346869712
28768,4,39,2677,4,0.0014942099364960778,1.0,0.0029839612085042896,0.0014942099364960778
28769,33,35,2934,33,0.011247443762781187,1.0,0.02224469160768453,0.011247443762781187
28770,3,13,5814,3,0.0005159958720330237,1.0,0.0010314595152140277,0.0005159958720330237
28771,29,35,2934,29,0.009884117246080437,1.0,0.019574755315558558,0.009884117246080437
28772,4,12,5837,4,0.0006852835360630461,1.0,0.001369628488272556,0.0006852835360630461
28773,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
28774,3,105,759,3,0.003952569169960474,1.0,0.007874015748031496,0.003952569169960474
28775,4,105,759,4,0.005270092226613966,1.0,0.010484927916120577,0.005270092226613966
28776,5,0,12666,5,0.0003947576188220433,1.0,0.0007892036934732855,0.0003947576188220433
28777,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28778,23,21,4494,22,0.004895416110369382,0.9565217391304348,0.00974097852557007,0.00489432703003337
28779,6,13,5814,6,0.0010319917440660474,1.0,0.002061855670103093,0.0010319917440660474
28780,7,13,5814,7,0.0012039903680770554,1.0,0.0024050850369352348,0.0012039903680770554
28781,3,13,5814,3,0.0005159958720330237,1.0,0.0010314595152140277,0.0005159958720330237
28782,4,13,5814,4,0.0006879944960440316,1.0,0.0013750429700928153,0.0006879944960440316
28783,9,0,12666,9,0.0007105637138796779,1.0,0.0014201183431952662,0.0007105637138796779
28784,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28785,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28786,4,0,12666,4,0.00031580609505763463,1.0,0.0006314127861089188,0.00031580609505763463
28787,5,16,5112,3,0.0005868544600938967,0.6,0.0011725620480750442,0.0005866249511145874
28788,3,7,6767,2,0.0002955519432540269,0.6666666666666666,0.0005908419497784342,0.0002955082742316785
28789,14,35,2934,14,0.004771642808452625,1.0,0.00949796472184532,0.004771642808452625
28790,4,35,2934,4,0.0013633265167007499,1.0,0.002722940776038121,0.0013633265167007499
28791,3,25,3866,3,0.0007759958613554061,1.0,0.0015507883173946756,0.0007759958613554061
28792,7,25,3866,7,0.0018106570098292809,1.0,0.003614768912987348,0.0018106570098292809
28793,4,30,3190,4,0.0012539184952978057,1.0,0.0025046963055729496,0.0012539184952978057
28794,5,30,3190,5,0.001567398119122257,1.0,0.003129890453834116,0.001567398119122257
28795,3,53,1996,3,0.001503006012024048,1.0,0.0030015007503751876,0.001503006012024048
28796,17,53,1996,16,0.008016032064128256,0.9411764705882353,0.015896671634376552,0.00801201802704056
28797,3,13,5814,3,0.0005159958720330237,1.0,0.0010314595152140277,0.0005159958720330237
28798,3,24,3992,2,0.000501002004008016,0.6666666666666666,0.0010012515644555694,0.0005008765339343851
28799,3,69,1354,3,0.0022156573116691287,1.0,0.004421518054532056,0.0022156573116691287
28800,6,11,5919,6,0.0010136847440446021,1.0,0.0020253164556962027,0.0010136847440446021
28801,6,21,4494,6,0.0013351134846461949,1.0,0.0026666666666666666,0.0013351134846461949
28802,3,120,596,3,0.0050335570469798654,1.0,0.010016694490818028,0.0050335570469798654
28803,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
28804,3,41,2437,2,0.0008206811653672548,0.6666666666666666,0.0016393442622950817,0.0008203445447087777
28805,5,41,2437,5,0.002051702913418137,1.0,0.004095004095004095,0.002051702913418137
28806,5,41,2437,3,0.0012310217480508822,0.6,0.002457002457002457,0.0012300123001230013
28807,5,24,3992,5,0.00125250501002004,1.0,0.002501876407305479,0.00125250501002004
28808,3,87,992,3,0.0030241935483870967,1.0,0.006030150753768845,0.0030241935483870967
28809,3,6,6949,3,0.00043171679378327816,1.0,0.0008630609896432681,0.00043171679378327816
28810,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
28811,3,8,6297,2,0.0003176115610608226,0.6666666666666666,0.0006349206349206349,0.00031756113051762465
28812,3,32,3148,3,0.0009529860228716646,1.0,0.001904157410345922,0.0009529860228716646
28813,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28814,5,20,4543,4,0.0008804754567466431,0.8,0.0017590149516270887,0.0008802816901408451
28815,4,20,4543,4,0.0008804754567466431,1.0,0.0017594018033868484,0.0008804754567466431
28816,3,42,2413,3,0.0012432656444260257,1.0,0.002483443708609271,0.0012432656444260257
28817,5,16,5112,5,0.0009780907668231612,1.0,0.0019542700801250734,0.0009780907668231612
28818,3,45,2354,3,0.001274426508071368,1.0,0.0025456088247772595,0.001274426508071368
28819,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
28820,7,0,12666,6,0.0004737091425864519,0.8571428571428571,0.0009468949735658486,0.0004736717454803821
28821,3,16,5112,2,0.0003912363067292645,0.6666666666666666,0.0007820136852394918,0.00039115978877371407
28822,4,16,5112,3,0.0005868544600938967,0.75,0.0011727912431587178,0.000586739683160571
28823,21,0,12666,15,0.0011842728564661299,0.7142857142857143,0.0023646252069047056,0.0011837121212121212
28824,12,0,12666,9,0.0007105637138796779,0.75,0.001419782300047326,0.0007103954534690978
28825,7,54,1939,7,0.0036101083032490976,1.0,0.007194244604316546,0.0036101083032490976
28826,5,54,1939,5,0.0025786487880350697,1.0,0.0051440329218107,0.0025786487880350697
28827,5,34,2994,5,0.0016700066800267202,1.0,0.003334444814938313,0.0016700066800267202
28828,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
28829,11,64,1553,8,0.0051513200257566,0.7272727272727273,0.010230179028132993,0.005141388174807198
28830,6,35,2934,6,0.002044989775051125,1.0,0.004081632653061225,0.002044989775051125
28831,20,0,12666,18,0.0014211274277593558,0.9,0.0028377739240107204,0.001420903062835491
28832,3,217,24,3,0.125,1.0,0.2222222222222222,0.125
28833,4,126,528,4,0.007575757575757576,1.0,0.015037593984962407,0.007575757575757576
28834,7,26,3627,7,0.0019299696719051558,1.0,0.0038525041276829945,0.0019299696719051558
28835,3,26,3627,3,0.0008271298593879239,1.0,0.0016528925619834713,0.0008271298593879239
28836,9,16,5112,9,0.0017605633802816902,1.0,0.0035149384885764497,0.0017605633802816902
28837,44,16,5112,44,0.008607198748043818,1.0,0.017067494181536073,0.008607198748043818
28838,15,16,5112,13,0.002543035993740219,0.8666666666666667,0.005071191730056564,0.0025420414548298787
28839,6,16,5112,6,0.0011737089201877935,1.0,0.002344665885111372,0.0011737089201877935
28840,5,16,5112,5,0.0009780907668231612,1.0,0.0019542700801250734,0.0009780907668231612
28841,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
28842,16,16,5112,16,0.003129890453834116,1.0,0.0062402496099844,0.003129890453834116
28843,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
28844,12,16,5112,12,0.002347417840375587,1.0,0.004683840749414521,0.002347417840375587
28845,10,16,5112,10,0.0019561815336463224,1.0,0.003904724716907458,0.0019561815336463224
28846,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
28847,7,107,721,6,0.008321775312066574,0.8571428571428571,0.016483516483516484,0.008310249307479225
28848,5,107,721,5,0.006934812760055479,1.0,0.013774104683195593,0.006934812760055479
28849,18,16,5112,18,0.0035211267605633804,1.0,0.007017543859649122,0.0035211267605633804
28850,10,52,2073,10,0.00482392667631452,1.0,0.009601536245799328,0.00482392667631452
28851,7,52,2073,7,0.003376748673420164,1.0,0.00673076923076923,0.003376748673420164
28852,7,52,2073,7,0.003376748673420164,1.0,0.00673076923076923,0.003376748673420164
28853,9,99,802,9,0.011221945137157107,1.0,0.02219482120838471,0.011221945137157107
28854,46,99,802,25,0.03117206982543641,0.5434782608695652,0.0589622641509434,0.030376670716889428
28855,34,107,721,21,0.02912621359223301,0.6176470588235294,0.05562913907284769,0.02861035422343324
28856,4,99,802,4,0.004987531172069825,1.0,0.009925558312655087,0.004987531172069825
28857,3,99,802,3,0.003740648379052369,1.0,0.007453416149068324,0.003740648379052369
28858,3,99,802,3,0.003740648379052369,1.0,0.007453416149068324,0.003740648379052369
28859,5,99,802,5,0.006234413965087282,1.0,0.012391573729863695,0.006234413965087282
28860,4,99,802,4,0.004987531172069825,1.0,0.009925558312655087,0.004987531172069825
28861,4,14,5454,4,0.0007334066740007334,1.0,0.0014657383657017222,0.0007334066740007334
28862,6,1,12446,4,0.0003213883978788366,0.6666666666666666,0.0006424670735624799,0.00032133676092544985
28863,5,1,12446,3,0.00024104129840912743,0.6,0.0004818890048992049,0.0002410025706940874
28864,6,16,5112,6,0.0011737089201877935,1.0,0.002344665885111372,0.0011737089201877935
28865,25,2,11458,25,0.002181881654739047,1.0,0.004354262823304015,0.002181881654739047
28866,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
28867,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28868,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28869,6,10,5960,6,0.0010067114093959733,1.0,0.0020113979215554815,0.0010067114093959733
28870,5,39,2677,5,0.0018677624206200972,1.0,0.003728560775540642,0.0018677624206200972
28871,3,17,5081,3,0.000590434953749262,1.0,0.0011801730920535012,0.000590434953749262
28872,12,13,5814,12,0.0020639834881320948,1.0,0.0041194644696189485,0.0020639834881320948
28873,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
28874,4,12,5837,4,0.0006852835360630461,1.0,0.001369628488272556,0.0006852835360630461
28875,13,0,12666,13,0.0010263698089373124,1.0,0.002050634908115782,0.0010263698089373124
28876,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
28877,3,25,3866,3,0.0007759958613554061,1.0,0.0015507883173946756,0.0007759958613554061
28878,3,25,3866,3,0.0007759958613554061,1.0,0.0015507883173946756,0.0007759958613554061
28879,6,29,3324,6,0.0018050541516245488,1.0,0.0036036036036036037,0.0018050541516245488
28880,8,117,603,8,0.013266998341625208,1.0,0.02618657937806874,0.013266998341625208
28881,7,117,603,7,0.011608623548922056,1.0,0.022950819672131143,0.011608623548922056
28882,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
28883,5,86,1015,5,0.0049261083743842365,1.0,0.00980392156862745,0.0049261083743842365
28884,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
28885,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
28886,5,20,4543,4,0.0008804754567466431,0.8,0.0017590149516270887,0.0008802816901408451
28887,10,19,4589,10,0.0021791239921551534,1.0,0.004348771472059143,0.0021791239921551534
28888,3,19,4589,3,0.0006537371976465461,1.0,0.0013066202090592336,0.0006537371976465461
28889,6,19,4589,6,0.0013074743952930922,1.0,0.002611534276387378,0.0013074743952930922
28890,4,18,4784,4,0.0008361204013377926,1.0,0.001670843776106934,0.0008361204013377926
